No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
177	＋α	贈与税 60歳以上	N/A	20	記事	Know（年齢別の贈与税を知りたい）	ガイド記事	年齢別	贈与税_年齢別		権威構築	補足	
178	＋α	贈与税 6000万円 いくら	N/A	0	削除			検索なし			対象外	不要	
179	＋α	贈与税 60歳未満	N/A	0	削除			検索なし			対象外	不要	
180	＋α	贈与税 610万円	N/A	0	削除			検索なし			対象外	不要	
181	＋α	贈与税 65歳以上	N/A	10	記事	Know（年齢別の贈与税を知りたい）	ガイド記事	年齢別	贈与税_年齢別		権威構築	補足	
182	＋α	贈与税 7年ルール	42	210	記事	Know（贈与税のルール・制度を知りたい）	解説記事	ルール・制度	贈与税_ルール・制度		権威構築	補足	
183	＋α	贈与税 7年	42	260	記事	Know（期間別の贈与税を知りたい）	ガイド記事	期間別	贈与税_期間別		権威構築	補足	
184	＋α	贈与税 700万円 いくら	N/A	70	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
185	＋α	贈与税 700万円	47	170	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
186	＋α	贈与税 7年 相続税	N/A	0	削除			検索なし			対象外	不要	
187	＋α	贈与税 710万円	N/A	0	削除			検索なし			対象外	不要	
188	＋α	贈与税 7年前	N/A	20	記事	Know（期間別の贈与税を知りたい）	ガイド記事	期間別	贈与税_期間別		権威構築	補足	
189	＋α	贈与税 750万円	N/A	0	削除			検索なし			対象外	不要	
190	＋α	贈与税 7年 いつから	N/A	50	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
191	＋α	贈与税 7000万円	N/A	0	削除			検索なし			対象外	不要	
192	＋α	贈与税 800万	N/A	20	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
193	＋α	贈与税 800万円 いくら	N/A	90	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
194	＋α	贈与税 8000万円	N/A	0	削除			検索なし			対象外	不要	
195	＋α	贈与税 80万	N/A	20	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
196	＋α	贈与税 8年前	N/A	0	削除			検索なし			対象外	不要	
197	＋α	贈与税 88000円	N/A	70	記事	Know（贈与税がゼロ・不要のケースを知りたい）	解説記事	非課税・ゼロ	贈与税_非課税・ゼロ		権威構築	補足	
198	＋α	贈与税 8000万円 いくら	N/A	0	削除			検索なし			対象外	不要	
199	＋α	贈与税 88000円 いくら	N/A	0	削除			検索なし			対象外	不要	
200	＋α	贈与税 8万8000円	N/A	0	削除			検索なし			対象外	不要	
201	＋α	贈与税 900万円 いくら	N/A	30	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
202	＋α	贈与税 90万	N/A	40	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
203	＋α	贈与税 900万円	N/A	70	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
204	＋α	贈与税 90万円 いくら	N/A	0	削除			検索なし			対象外	不要	
205	＋α	贈与税 9万円	N/A	10	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
206	＋α	贈与税 99万円	N/A	0	削除			検索なし			対象外	不要	
207	＋α	贈与税 93ページ	N/A	0	削除			検索なし			対象外	不要	
208	＋α	贈与税 9000万	N/A	0	削除			検索なし			対象外	不要	
209	＋α	贈与税 90000円	N/A	0	削除			検索なし			対象外	不要	
210	＋α	950万円 贈与税	N/A	0	削除			検索なし			対象外	不要	
211	＋α	贈与税 あげた側	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
212	＋α	贈与税 アメリカ	34	320	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
213	＋α	贈与税 赤ちゃん	N/A	0	削除			検索なし			対象外	不要	
214	＋α	贈与税 相手	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
215	＋α	贈与税 あげた方	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
216	＋α	贈与税 あとから申告	N/A	40	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
217	＋α	贈与税 悪質	N/A	0	削除			検索なし			対象外	不要	
218	＋α	贈与税 ある国	N/A	20	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
219	＋α	贈与税 赤の他人	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
220	＋α	贈与税 アクセサリー	N/A	0	削除			検索なし			対象外	不要	
221	＋α	贈与税 いくら	48	1900	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
222	＋α	贈与税 いつからいつまで	48	480	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
223	＋α	贈与税 いつ払う	48	720	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
224	＋α	贈与税 受け取る側	45	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
225	＋α	贈与税 受けた側	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
226	＋α	贈与税 疑われる	N/A	0	削除			検索なし			対象外	不要	
227	＋α	贈与税 受け取った側	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
228	＋α	贈与税 wiki	N/A	20	削除			QAサイト			対象外	不要	
229	＋α	贈与税 腕時計	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
230	＋α	贈与税 受け取る側 複数人	N/A	0	削除			検索なし			対象外	不要	
231	＋α	贈与税 英語	46	260	削除			翻訳KW			対象外	不要	
232	＋α	贈与税 延滞税	30	390	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
233	＋α	贈与税 e-tax	54	390	記事	Do（電子申告について知りたい）	ハウツー記事	電子申告	贈与税_電子申告		権威構築	補足	
234	＋α	贈与税 延納	N/A	140	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
235	＋α	贈与税 延滞税 10年	29	110	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
236	＋α	贈与税 e-tax いつから	N/A	50	記事	Do（電子申告について知りたい）	ハウツー記事	電子申告	贈与税_電子申告		権威構築	補足	
237	＋α	贈与税 延納期間	N/A	50	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
238	＋α	贈与税 延滞	N/A	50	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
239	＋α	贈与税 延滞税 計算ツール	33	110	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
240	＋α	贈与税 延滞金	N/A	50	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
241	＋α	贈与税 親から子	44	480	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
242	＋α	贈与税 お年玉	36	1000	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
243	＋α	贈与税 おかしい	42	320	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
244	＋α	贈与税 お小遣い	40	590	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
245	＋α	贈与税 夫から妻	40	170	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
246	＋α	贈与税 納め方	45	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
247	＋α	贈与税 表	33	110	記事	Do（贈与税の書式を確認したい）	ハウツー記事	書式	贈与税_書式		権威構築	補足	
248	＋α	贈与税 お祝い金	42	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
249	＋α	贈与税 家族間	42	590	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
250	＋α	贈与税 何円から	49	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
251	＋α	贈与税 かからない金額	48	1600	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税_非課税・控除	贈与税の控除・軽減措置まとめ	権威構築	必須	解説記事
252	＋α	贈与税 改正	33	260	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
253	＋α	贈与税 かからない 方法 友人	48	20	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税_非課税・控除	贈与税の控除・軽減措置まとめ	権威構築	必須	解説記事
254	＋α	贈与税 海外	24	210	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
255	＋α	贈与税 家族	47	320	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
256	＋α	贈与税 基礎控除	47	1900	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税基礎控除		権威構築	補足	
257	＋α	贈与税 期間	50	480	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
258	＋α	贈与税 兄弟	41	720	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
259	＋α	贈与税 金額	47	480	記事	Know（贈与税の金額・相場を知りたい）	ガイド記事	相場ガイド	贈与税_相場ガイド		権威構築	補足	
260	＋α	贈与税 教育資金	47	390	記事	Know（教育資金の贈与を知りたい）	解説記事	教育資金	贈与税_教育資金		権威構築	補足	
261	＋α	贈与税 期限	44	260	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
262	＋α	贈与税 基礎控除 複数人	33	90	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税基礎控除		権威構築	補足	
263	＋α	贈与税 期間 区切り	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
264	＋α	贈与税 金	50	90500	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
265	＋α	贈与税 教育費	33	260	記事	Know（教育資金の贈与を知りたい）	解説記事	教育資金	贈与税_教育資金		権威構築	補足	
266	＋α	贈与税 区切り	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
267	＋α	贈与税 クレジットカード	N/A	140	記事	Do（贈与税の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	贈与税_支払い方法		権威構築	補足	
268	＋α	贈与税 組戻し	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
269	＋α	贈与税 繰り戻し	N/A	0	削除			検索なし			対象外	不要	
270	＋α	贈与税 車代 夫婦	N/A	0	削除			検索なし			対象外	不要	
271	＋α	贈与税 クラウドファンディング	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
272	＋α	贈与税 クレジットカード納付	N/A	20	記事	Do（贈与税の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	贈与税_支払い方法		権威構築	補足	
273	＋α	贈与税 国別	N/A	0	削除			検索なし			対象外	不要	
274	＋α	贈与税 詳しく	N/A	0	削除			検索なし			対象外	不要	
275	＋α	贈与税 区分	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
276	＋α	贈与税 結婚資金	30	480	記事	Know（結婚・出産の贈与特例を知りたい）	解説記事	結婚・出産	贈与税_結婚・出産		権威構築	補足	
277	＋α	贈与税 結婚祝い	36	1000	記事	Know（結婚・出産の贈与特例を知りたい）	解説記事	結婚・出産	贈与税_結婚・出産		権威構築	補足	
278	＋α	贈与税 契約書	43	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
279	＋α	贈与税 結婚	30	260	記事	Know（結婚・出産の贈与特例を知りたい）	解説記事	結婚・出産	贈与税_結婚・出産		権威構築	補足	
280	＋α	贈与税 控除	49	1000	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税控除		権威構築	補足	
281	＋α	贈与税 控除額	49	590	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税控除		権威構築	補足	
282	＋α	贈与税 子供	N/A	0	削除			検索なし			対象外	不要	
283	＋α	贈与税 子から親	41	320	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
284	＋α	贈与税 国税	53	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
285	＋α	贈与税 子供の口座	N/A	0	削除			検索なし			対象外	不要	
286	＋α	贈与税 国税庁	54	320	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
287	＋α	贈与税 控除額とは	N/A	210	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎解説	贈与税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
288	＋α	贈与税 子供へ	N/A	0	削除			検索なし			対象外	不要	
289	＋α	贈与税 控除 住宅	45	170	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税不動産		権威構築	補足	
290	＋α	贈与税 さかのぼり	38	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
291	＋α	贈与税 最高税率	N/A	110	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
292	＋α	贈与税 遡り 何年	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
293	＋α	贈与税 最大	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
294	＋α	贈与税 シミュレーション	33	1300	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
295	＋α	贈与税 支払い方法	47	720	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
296	＋α	贈与税 車	31	1600	記事	Know（車の贈与税を知りたい）	解説記事	車・動産	贈与税_車・動産		権威構築	補足	
297	＋α	贈与税 障害者控除	38	320	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税控除		権威構築	補足	
298	＋α	贈与税 仕送り	37	2400	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
299	＋α	贈与税 スマホ申告	N/A	140	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
300	＋α	贈与税 少しずつ	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
301	＋α	贈与税 すぐ返す	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
302	＋α	贈与税 スマホ	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
303	＋α	贈与税 少し払う	N/A	0	削除			検索なし			対象外	不要	
304	＋α	贈与税 推移	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
305	＋α	贈与税 数人から	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
306	＋α	贈与税 スマホアプリ納付	N/A	20	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
307	＋α	贈与税 する側 される側	N/A	0	削除			検索なし			対象外	不要	
308	＋α	贈与税 すぐ払う	N/A	0	削除			検索なし			対象外	不要	
309	＋α	贈与税 生活費	27	1000	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
310	＋α	贈与税 生前贈与	50	880	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
311	＋α	贈与税 節税	44	210	記事	Do（贈与税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	贈与税_手続き・対策		権威構築	補足	
312	＋α	贈与税 1500万円	46	170	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
313	＋α	贈与税 生活費 社会人	31	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
314	＋α	贈与税 生命保険	48	720	記事	Know（保険と贈与税の関係を知りたい）	解説記事	保険	贈与税_保険		権威構築	補足	
315	＋α	贈与税 1500万円 いくら	N/A	50	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
316	＋α	贈与税 精算課税制度	N/A	50	記事	Know（相続時精算課税を知りたい）	解説記事	精算課税	贈与税_精算課税		権威構築	補足	
317	＋α	贈与税 世帯 個人	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
318	＋α	贈与税 請求 いつ	N/A	20	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
319	＋α	贈与税 相続税	49	2900	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
320	＋α	贈与税 相続税 違い	43	2900	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
321	＋α	贈与税 相続税 税率	48	720	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税と相続税		権威構築	補足	
322	＋α	贈与税 速算表	45	880	記事	Know（贈与税の税率を知りたい）	ガイド記事	税率	贈与税_税率		権威構築	補足	
323	＋α	贈与税 相談	29	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
324	＋α	贈与税 相続時精算課税	47	390	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
325	＋α	贈与税 孫	43	590	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
326	＋α	贈与税 相続税 どっちが高い	31	70	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
327	＋α	贈与税 相談 無料	32	260	記事	Know（贈与税がゼロ・不要のケースを知りたい）	解説記事	非課税・ゼロ	贈与税_非課税・ゼロ		権威構築	補足	
328	＋α	贈与税 相続税 3年	30	140	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
329	＋α	贈与税 誰が払う	45	2400	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
330	＋α	贈与税 他人	43	880	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
331	＋α	贈与税 対象	48	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
332	＋α	贈与税 宝くじ	29	1300	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
333	＋α	贈与税 対策	33	480	記事	Do（贈与税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	贈与税_手続き・対策		権威構築	補足	
334	＋α	贈与税 誰にかかる	N/A	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
335	＋α	贈与税 誰が申告	N/A	50	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
336	＋α	贈与税 高すぎる	44	110	記事	Know（贈与税の金額を知りたい）	ガイド記事	金額	贈与税_金額		権威構築	補足	
337	＋α	贈与税 対象外	53	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
338	＋α	贈与税 対象期間	N/A	50	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税_時期・スケジュール		権威構築	補足	
339	＋α	贈与税 直系尊属	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
340	＋α	贈与税 調査	41	110	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
341	＋α	贈与税 父 母 それぞれ	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
342	＋α	贈与税 直接税	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
343	＋α	贈与税 違う人から	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
344	＋α	贈与税 知恵袋	N/A	70	削除			QAサイト			対象外	不要	
345	＋α	贈与税 父と母から	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
346	＋α	贈与税 親	45	170	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
347	＋α	贈与税 長期優良住宅	31	140	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
348	＋α	贈与税 地方税	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
349	＋α	贈与税 追徴課税	30	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
350	＋α	贈与税 妻	31	320	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
351	＋α	贈与税 通帳	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
352	＋α	贈与税 妻から夫	N/A	30	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
353	＋α	贈与税 通知	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
354	＋α	贈与税 妻の口座	N/A	20	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
355	＋α	贈与税 追徴課税 税率	N/A	30	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
356	＋α	贈与税 追徴	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
357	＋α	贈与税 妻へ	N/A	10	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
358	＋α	贈与税 使い道	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
359	＋α	贈与税 手渡し	28	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
360	＋α	贈与税 定期贈与	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
361	＋α	贈与税 手続き	49	140	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税_申告		権威構築	補足	
362	＋α	贈与税 添付書類	33	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
